row_id,group_id,recommended_split,current_text,context_text,discourse_role,source,review_status
disc_s_csa_0101,speech_act_005_customer_support,train,Inez: I'll create separate queues for complex support cases by next Tuesday.,"[CURRENT]
Inez: I'll create separate queues for complex support cases by next Tuesday.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0102,speech_act_005_customer_support,train,Inez: I can create separate queues for complex support cases. I'll have it done by next Tuesday.,"[CURRENT]
Inez: I can create separate queues for complex support cases. I'll have it done by next Tuesday.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0103,speech_act_005_customer_support,train,"Could Inez create separate queues for complex support cases by next Tuesday? Inez: Yes, I'll take that.","[CURRENT]
Could Inez create separate queues for complex support cases by next Tuesday? Inez: Yes, I'll take that.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0104,speech_act_005_customer_support,train,"Lead: Can you create separate queues for complex support cases?
Inez: Yes.
Lead: Can you finish by next Tuesday?
Inez: That works.","[CURRENT]
Lead: Can you create separate queues for complex support cases?
Inez: Yes.
Lead: Can you finish by next Tuesday?
Inez: That works.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0105,speech_act_005_customer_support,train,Inez to create separate queues for complex support cases; due next Tuesday.,"[CURRENT]
Inez to create separate queues for complex support cases; due next Tuesday.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0106,speech_act_005_customer_support,train,"Actions recap: Inez, you're taking the item to create separate queues for complex support cases. Inez: Correct, by next Tuesday.","[CURRENT]
Actions recap: Inez, you're taking the item to create separate queues for complex support cases. Inez: Correct, by next Tuesday.",single_item_recap,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0107,speech_act_005_customer_support,train,We need someone to create separate queues for complex support cases. Inez: Leave that with me; next Tuesday is fine.,"[CURRENT]
We need someone to create separate queues for complex support cases. Inez: Leave that with me; next Tuesday is fine.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0108,speech_act_005_customer_support,train,"We need to create separate queues for complex support cases, but nobody accepted ownership or timing.","[CURRENT]
We need to create separate queues for complex support cases, but nobody accepted ownership or timing.",unassigned_proposal,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0109,speech_act_005_customer_support,train,It would help to create separate queues for complex support cases. The group moved on without assigning it.,"[CURRENT]
It would help to create separate queues for complex support cases. The group moved on without assigning it.",unassigned_proposal,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0110,speech_act_005_customer_support,train,"Perhaps Inez could create separate queues for complex support cases if there is time, but this was not agreed.","[CURRENT]
Perhaps Inez could create separate queues for complex support cases if there is time, but this was not agreed.",hypothetical,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0111,speech_act_005_customer_support,train,"Inez: I might create separate queues for complex support cases, depending on capacity. Lead: Treat that as an idea, not an action.","[CURRENT]
Inez: I might create separate queues for complex support cases, depending on capacity. Lead: Treat that as an idea, not an action.",hypothetical,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0112,speech_act_005_customer_support,train,Inez already completed the work to create separate queues for complex support cases yesterday.,"[CURRENT]
Inez already completed the work to create separate queues for complex support cases yesterday.",completed_history,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0113,speech_act_005_customer_support,train,Lead: Inez should create separate queues for complex support cases. Inez: That's already done; it closed yesterday.,"[CURRENT]
Lead: Inez should create separate queues for complex support cases. Inez: That's already done; it closed yesterday.",completed_history,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0114,speech_act_005_customer_support,train,Do not create separate queues for complex support cases; that proposed action has been cancelled.,"[CURRENT]
Do not create separate queues for complex support cases; that proposed action has been cancelled.",state_modifier,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0115,speech_act_005_customer_support,train,Earlier we asked Inez to create separate queues for complex support cases. That assignment is withdrawn and must not remain open.,"[CURRENT]
Earlier we asked Inez to create separate queues for complex support cases. That assignment is withdrawn and must not remain open.",state_modifier,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0116,speech_act_005_customer_support,train,The team agreed to pilot specialist triage for one month.,"[CURRENT]
The team agreed to pilot specialist triage for one month.",canonical_assertion,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0117,speech_act_005_customer_support,train,"Option A was discussed, but the final position is to pilot specialist triage for one month.","[CURRENT]
Option A was discussed, but the final position is to pilot specialist triage for one month.",canonical_assertion,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0118,speech_act_005_customer_support,train,"Lead: Shall we pilot specialist triage for one month?
Team: Agreed. That's the approach we will use.","[CURRENT]
Lead: Shall we pilot specialist triage for one month?
Team: Agreed. That's the approach we will use.",canonical_assertion,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0119,speech_act_005_customer_support,train,"One option would be to pilot specialist triage for one month, although no decision was made.","[CURRENT]
One option would be to pilot specialist triage for one month, although no decision was made.",unassigned_proposal,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0120,speech_act_005_customer_support,train,The team identified that urgent cases may remain hidden in the general queue.,"[CURRENT]
The team identified that urgent cases may remain hidden in the general queue.",canonical_assertion,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0121,speech_act_005_customer_support,train,"If the dependency is not resolved, urgent cases may remain hidden in the general queue. The issue remains open.","[CURRENT]
If the dependency is not resolved, urgent cases may remain hidden in the general queue. The issue remains open.",canonical_assertion,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0122,speech_act_005_customer_support,train,"The team checked whether urgent cases may remain hidden in the general queue, but evidence confirmed the exposure is closed and no monitoring is required.","[CURRENT]
The team checked whether urgent cases may remain hidden in the general queue, but evidence confirmed the exposure is closed and no monitoring is required.",completed_history,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0123,speech_act_005_customer_support,train,The current position is that the customer support work remains in progress.,"[CURRENT]
The current position is that the customer support work remains in progress.",supporting_detail,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0124,speech_act_005_customer_support,train,Can everyone see the customer support screen? We will pause for two minutes before continuing.,"[CURRENT]
Can everyone see the customer support screen? We will pause for two minutes before continuing.",administrative,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0125,speech_act_005_customer_support,train,"Inez: I promise I'll bring coffee to the next customer support call. This is social chat, not project work.","[CURRENT]
Inez: I promise I'll bring coffee to the next customer support call. This is social chat, not project work.",administrative,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0126,speech_act_006_supplier,train,Ravi: I'll request the supplier insurance certificate by Thursday.,"[CURRENT]
Ravi: I'll request the supplier insurance certificate by Thursday.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0127,speech_act_006_supplier,train,Ravi: I can request the supplier insurance certificate. I'll have it done by Thursday.,"[CURRENT]
Ravi: I can request the supplier insurance certificate. I'll have it done by Thursday.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0128,speech_act_006_supplier,train,"Could Ravi request the supplier insurance certificate by Thursday? Ravi: Yes, I'll take that.","[CURRENT]
Could Ravi request the supplier insurance certificate by Thursday? Ravi: Yes, I'll take that.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0129,speech_act_006_supplier,train,"Lead: Can you request the supplier insurance certificate?
Ravi: Yes.
Lead: Can you finish by Thursday?
Ravi: That works.","[CURRENT]
Lead: Can you request the supplier insurance certificate?
Ravi: Yes.
Lead: Can you finish by Thursday?
Ravi: That works.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
