row_id,text,current_text,context_text,speech_act,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes,canonical_group_id,gold_include,previous_text,next_text,lifecycle_state,context_dependency,canonical_worthiness,temporal_role,gold_section,evidence_type,action_state,signals
ctx_004_12,The team identified that exchange-rate movement could exceed the travel budget.,The team identified that exchange-rate movement could exceed the travel budget.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that exchange-rate movement could exceed the travel budget.
[NEXT]
The exposure remains open.",contextual_curriculum,budget,context_004_budget,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_004,True,We should review delivery exposure.,The exposure remains open.,active,standalone,canonical_item,none,risk,risk_dependency,not_action,risk_language
ctx_004_13,"Yes, we should monitor that.","Yes, we should monitor that.","[PREVIOUS]
The risk is that exchange-rate movement could exceed the travel budget.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",contextual_curriculum,budget,context_004_budget,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_004,True,The risk is that exchange-rate movement could exceed the travel budget.,Add it to the register.,active,accepts_previous,supporting_detail,none,risk,risk_dependency,not_action,risk_language
ctx_004_14,That exposure was closed last week.,That exposure was closed last week.,"[PREVIOUS]
We previously worried that exchange-rate movement could exceed the travel budget.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",contextual_curriculum,budget,context_004_budget,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We previously worried that exchange-rate movement could exceed the travel budget.,No monitoring is required.,completed,modifies_previous,context_only,historical,,background_context,completed_history,
ctx_004_15,Can everyone see my screen?,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",contextual_curriculum,budget,context_004_budget,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,The meeting is starting.,We will continue in a moment.,none,standalone,none,other,,background_context,not_action,
ctx_004_16,The budget work remains in progress.,The budget work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The budget work remains in progress.
[NEXT]
No commitment was made.",contextual_curriculum,budget,context_004_budget,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We reviewed the background.,No commitment was made.,none,standalone,supporting_detail,none,,background_context,not_action,
ctx_005_01,I'll create separate queues for complex support cases.,I'll create separate queues for complex support cases.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll create separate queues for complex support cases.
[NEXT]
Can it be done by next Tuesday?",contextual_curriculum,customer_support,context_005_customer_support,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_005,True,We need someone to handle this.,Can it be done by next Tuesday?,active,needs_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_005_02,Before next Tuesday.,Before next Tuesday.,"[PREVIOUS]
I'll create separate queues for complex support cases.
[CURRENT]
Before next Tuesday.
[NEXT]
Yes, that works.",contextual_curriculum,customer_support,context_005_customer_support,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_005,True,I'll create separate queues for complex support cases.,"Yes, that works.",none,needs_previous,context_only,deadline_previous,action,action_commitment,not_action,deadline_or_sequence
ctx_005_03,"Yes, I'll take that.","Yes, I'll take that.","[PREVIOUS]
Could you create separate queues for complex support cases?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by next Tuesday.",contextual_curriculum,customer_support,context_005_customer_support,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_005,True,Could you create separate queues for complex support cases?,Please finish by next Tuesday.,active,accepts_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_005_04,Inez will create separate queues for complex support cases by next Tuesday.,Inez will create separate queues for complex support cases by next Tuesday.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Inez will create separate queues for complex support cases by next Tuesday.
[NEXT]
Let's move on.",contextual_curriculum,customer_support,context_005_customer_support,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_005,True,The work is on the list.,Let's move on.,active,standalone,canonical_item,deadline_current,action,action_commitment,confirmed_action,deadline_or_sequence
ctx_005_05,I completed the work to create separate queues for complex support cases yesterday.,I completed the work to create separate queues for complex support cases yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to create separate queues for complex support cases yesterday.
[NEXT]
Nothing remains open.",contextual_curriculum,customer_support,context_005_customer_support,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Here is the status.,Nothing remains open.,completed,standalone,context_only,historical,,background_context,completed_history,
ctx_005_06,I might create separate queues for complex support cases if capacity allows.,I might create separate queues for complex support cases if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might create separate queues for complex support cases if capacity allows.
[NEXT]
No action was agreed.",contextual_curriculum,customer_support,context_005_customer_support,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We may need help.,No action was agreed.,tentative,needs_next,context_only,other,,background_context,not_action,
ctx_005_07,"Actually, another owner will create separate queues for complex support cases instead.","Actually, another owner will create separate queues for complex support cases instead.","[PREVIOUS]
Inez will create separate queues for complex support cases.
[CURRENT]
Actually, another owner will create separate queues for complex support cases instead.
[NEXT]
Use the new owner.",contextual_curriculum,customer_support,context_005_customer_support,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_005,True,Inez will create separate queues for complex support cases.,Use the new owner.,superseded,modifies_previous,canonical_item,none,action,action_commitment,not_action,
ctx_005_08,Do not proceed with that action.,Do not proceed with that action.,"[PREVIOUS]
Please create separate queues for complex support cases.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",contextual_curriculum,customer_support,context_005_customer_support,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Please create separate queues for complex support cases.,It is no longer required.,inactive,modifies_previous,context_only,none,,background_context,not_action,
ctx_005_09,We agreed to pilot specialist triage for one month.,We agreed to pilot specialist triage for one month.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to pilot specialist triage for one month.
[NEXT]
That is the final position.",contextual_curriculum,customer_support,context_005_customer_support,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_005,True,We should choose an approach.,That is the final position.,none,standalone,canonical_item,none,decision,decision_agreement,not_action,decision_language
ctx_005_10,Agreed.,Agreed.,"[PREVIOUS]
The proposal is to pilot specialist triage for one month.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",contextual_curriculum,customer_support,context_005_customer_support,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_005,True,The proposal is to pilot specialist triage for one month.,Let's use that approach.,none,accepts_previous,supporting_detail,none,decision,decision_agreement,not_action,decision_language
ctx_005_11,"Yes, that is the decision.","Yes, that is the decision.","[PREVIOUS]
We agreed to pilot specialist triage for one month.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",contextual_curriculum,customer_support,context_005_customer_support,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_005,True,We agreed to pilot specialist triage for one month.,Next topic.,none,needs_previous,duplicate_expression,none,decision,decision_agreement,not_action,decision_language
ctx_005_12,The team identified that urgent cases may remain hidden in the general queue.,The team identified that urgent cases may remain hidden in the general queue.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that urgent cases may remain hidden in the general queue.
[NEXT]
The exposure remains open.",contextual_curriculum,customer_support,context_005_customer_support,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_005,True,We should review delivery exposure.,The exposure remains open.,active,standalone,canonical_item,none,risk,risk_dependency,not_action,risk_language
