row_id,text,speech_act,evidence_type,action_state,signals,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes,previous_text,current_text,next_text,context_text,lifecycle_state,context_dependency,canonical_worthiness,temporal_role,canonical_group_id,gold_include,gold_section
mmt_0075,"Clinical review of code changes for sounds, colour and flash",legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:t761_eakin_tech_file_sw_trinzo_minutes_sw_weekly_checkin_2026_06_15_pdf,validation,T761 Eakin Tech File SW -Trinzo Minutes SW Weekly Checkin_2026.06.15.pdf,human_approved,,,,"Clinical review of code changes for sounds, colour and flash",,"[PREVIOUS]

[CURRENT]
Clinical review of code changes for sounds, colour and flash
[NEXT]
",,,,,,,
mmt_0076,Review the debug commands in the debug screen,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:t761_eakin_tech_file_sw_trinzo_minutes_sw_weekly_checkin_2026_06_15_pdf,validation,T761 Eakin Tech File SW -Trinzo Minutes SW Weekly Checkin_2026.06.15.pdf,human_approved,,,,Review the debug commands in the debug screen,,"[PREVIOUS]

[CURRENT]
Review the debug commands in the debug screen
[NEXT]
",,,,,,,
mmt_0077,Andrew to review the graphics driver as possible solution for additional fonts,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:t761_eakin_tech_file_sw_trinzo_minutes_sw_weekly_checkin_2026_06_15_pdf,validation,T761 Eakin Tech File SW -Trinzo Minutes SW Weekly Checkin_2026.06.15.pdf,human_approved,,,,Andrew to review the graphics driver as possible solution for additional fonts,,"[PREVIOUS]

[CURRENT]
Andrew to review the graphics driver as possible solution for additional fonts
[NEXT]
",,,,,,,
mmt_0078,Review IEC60601-1 standard compare to MDD documentation to outline what testing needs to be completed for electrical compliance,legacy_reviewed,document_control_task,confirmed_action,completed_tense|deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:t761_eakin_tech_file_sw_trinzo_minutes_sw_weekly_checkin_2026_06_15_pdf,validation,T761 Eakin Tech File SW -Trinzo Minutes SW Weekly Checkin_2026.06.15.pdf,human_approved,,,,Review IEC60601-1 standard compare to MDD documentation to outline what testing needs to be completed for electrical compliance,,"[PREVIOUS]

[CURRENT]
Review IEC60601-1 standard compare to MDD documentation to outline what testing needs to be completed for electrical compliance
[NEXT]
",,,,,,,
mmt_0079,Complete Electrical compliance testing,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:t761_eakin_tech_file_sw_trinzo_minutes_sw_weekly_checkin_2026_06_15_pdf,validation,T761 Eakin Tech File SW -Trinzo Minutes SW Weekly Checkin_2026.06.15.pdf,human_approved,,,,Complete Electrical compliance testing,,"[PREVIOUS]

[CURRENT]
Complete Electrical compliance testing
[NEXT]
",,,,,,,
mmt_0080,Trace SW to identify the change in the SW between v1.01 and v1.02 – Document,legacy_reviewed,document_control_task,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:t761_eakin_tech_file_sw_trinzo_minutes_sw_weekly_checkin_2026_06_15_pdf,validation,T761 Eakin Tech File SW -Trinzo Minutes SW Weekly Checkin_2026.06.15.pdf,human_approved,,,,Trace SW to identify the change in the SW between v1.01 and v1.02 – Document,,"[PREVIOUS]

[CURRENT]
Trace SW to identify the change in the SW between v1.01 and v1.02 – Document
[NEXT]
",,,,,,,
mmt_0081,IF SW change cannot be seem generate retrospective test data,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|hypothetical_language|named_owner,evidence,source:t761_eakin_tech_file_sw_trinzo_minutes_sw_weekly_checkin_2026_06_15_pdf,validation,T761 Eakin Tech File SW -Trinzo Minutes SW Weekly Checkin_2026.06.15.pdf,human_approved,,,,IF SW change cannot be seem generate retrospective test data,,"[PREVIOUS]

[CURRENT]
IF SW change cannot be seem generate retrospective test data
[NEXT]
",,,,,,,
mmt_0082,Update Rsk Mgmt file addressing USB port lock and GUI security controls – Review competitor controls,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:t761_eakin_tech_file_sw_trinzo_minutes_sw_weekly_checkin_2026_06_15_pdf,validation,T761 Eakin Tech File SW -Trinzo Minutes SW Weekly Checkin_2026.06.15.pdf,human_approved,,,,Update Rsk Mgmt file addressing USB port lock and GUI security controls – Review competitor controls,,"[PREVIOUS]

[CURRENT]
Update Rsk Mgmt file addressing USB port lock and GUI security controls – Review competitor controls
[NEXT]
",,,,,,,
mmt_0083,Share standards for review 81001-5-1 and 27427,legacy_reviewed,document_control_task,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover,evidence,source:t761_eakin_tech_file_sw_trinzo_minutes_sw_weekly_checkin_2026_06_15_pdf,validation,T761 Eakin Tech File SW -Trinzo Minutes SW Weekly Checkin_2026.06.15.pdf,human_approved,,,,Share standards for review 81001-5-1 and 27427,,"[PREVIOUS]

[CURRENT]
Share standards for review 81001-5-1 and 27427
[NEXT]
",,,,,,,
mmt_0084,Review relevance of standards,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:t761_eakin_tech_file_sw_trinzo_minutes_sw_weekly_checkin_2026_06_15_pdf,validation,T761 Eakin Tech File SW -Trinzo Minutes SW Weekly Checkin_2026.06.15.pdf,human_approved,,,,Review relevance of standards,,"[PREVIOUS]

[CURRENT]
Review relevance of standards
[NEXT]
",,,,,,,
mmt_0085,Orla to review the QMS Manual from the team,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_client_connect_2026_06_17_pdf,train,T819 Dita Eyewear Importer Obligations -Trinzo Minutes Client Connect_2026.06.17.pdf,human_approved,,,,Orla to review the QMS Manual from the team,,"[PREVIOUS]

[CURRENT]
Orla to review the QMS Manual from the team
[NEXT]
",,,,,,,
mmt_0086,Followup with Cody for a copy of the MedEnvoy project plan for manufacturer EO,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_client_connect_2026_06_17_pdf,train,T819 Dita Eyewear Importer Obligations -Trinzo Minutes Client Connect_2026.06.17.pdf,human_approved,,,,Followup with Cody for a copy of the MedEnvoy project plan for manufacturer EO,,"[PREVIOUS]

[CURRENT]
Followup with Cody for a copy of the MedEnvoy project plan for manufacturer EO
[NEXT]
",,,,,,,
mmt_0087,Orla to share a copy of the new label with Jenny for review,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_client_connect_2026_06_17_pdf,train,T819 Dita Eyewear Importer Obligations -Trinzo Minutes Client Connect_2026.06.17.pdf,human_approved,,,,Orla to share a copy of the new label with Jenny for review,,"[PREVIOUS]

[CURRENT]
Orla to share a copy of the new label with Jenny for review
[NEXT]
",,,,,,,
mmt_0088,Orla to share a list of all the languages for DoC’s,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_client_connect_2026_06_17_pdf,train,T819 Dita Eyewear Importer Obligations -Trinzo Minutes Client Connect_2026.06.17.pdf,human_approved,,,,Orla to share a list of all the languages for DoC’s,,"[PREVIOUS]

[CURRENT]
Orla to share a list of all the languages for DoC’s
[NEXT]
",,,,,,,
mmt_0089,Review the DoC’s for sunglasses for MDR and PPE compliance,legacy_reviewed,regulatory_obligation,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|regulatory_language,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_client_connect_2026_06_17_pdf,train,T819 Dita Eyewear Importer Obligations -Trinzo Minutes Client Connect_2026.06.17.pdf,human_approved,,,,Review the DoC’s for sunglasses for MDR and PPE compliance,,"[PREVIOUS]

[CURRENT]
Review the DoC’s for sunglasses for MDR and PPE compliance
[NEXT]
",,,,,,,
mmt_0090,Review HPRA invoice fee,legacy_reviewed,regulatory_obligation,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|regulatory_language,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_client_connect_2026_06_17_pdf,train,T819 Dita Eyewear Importer Obligations -Trinzo Minutes Client Connect_2026.06.17.pdf,human_approved,,,,Review HPRA invoice fee,,"[PREVIOUS]

[CURRENT]
Review HPRA invoice fee
[NEXT]
",,,,,,,
mmt_0091,Jacqui to followup internally to understand what the MDR regulation demands for DoC language publications.,legacy_reviewed,regulatory_obligation,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover|regulatory_language,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_internal_connect_2026_06_17_pdf,test,T819 Dita Eyewear Importer Obligations -Trinzo Minutes internal Connect_2026.06.17.pdf,human_approved,,,,Jacqui to followup internally to understand what the MDR regulation demands for DoC language publications.,,"[PREVIOUS]

[CURRENT]
Jacqui to followup internally to understand what the MDR regulation demands for DoC language publications.
[NEXT]
",,,,,,,
mmt_0092,"Jacqui to schedule client working calls, Wed, Thurs and Fridays",legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_internal_connect_2026_06_17_pdf,test,T819 Dita Eyewear Importer Obligations -Trinzo Minutes internal Connect_2026.06.17.pdf,human_approved,,,,"Jacqui to schedule client working calls, Wed, Thurs and Fridays",,"[PREVIOUS]

[CURRENT]
Jacqui to schedule client working calls, Wed, Thurs and Fridays
[NEXT]
",,,,,,,
mmt_0093,Jacqui to schedule weekly client connect,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_internal_connect_2026_06_17_pdf,test,T819 Dita Eyewear Importer Obligations -Trinzo Minutes internal Connect_2026.06.17.pdf,human_approved,,,,Jacqui to schedule weekly client connect,,"[PREVIOUS]

[CURRENT]
Jacqui to schedule weekly client connect
[NEXT]
",,,,,,,
mmt_0094,Jacqui to followup with Orla on the scope of the SOW and whether it includes Sunglasses,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_internal_connect_2026_06_17_pdf,test,T819 Dita Eyewear Importer Obligations -Trinzo Minutes internal Connect_2026.06.17.pdf,human_approved,,,,Jacqui to followup with Orla on the scope of the SOW and whether it includes Sunglasses,,"[PREVIOUS]

[CURRENT]
Jacqui to followup with Orla on the scope of the SOW and whether it includes Sunglasses
[NEXT]
",,,,,,,
mmt_0095,Generate question/clarification list for client,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_internal_connect_2026_06_17_pdf,test,T819 Dita Eyewear Importer Obligations -Trinzo Minutes internal Connect_2026.06.17.pdf,human_approved,,,,Generate question/clarification list for client,,"[PREVIOUS]

[CURRENT]
Generate question/clarification list for client
[NEXT]
",,,,,,,
mmt_0096,Jacqui to followup with Orla to co-ordinate a site visit for Mark and Jacqui,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_internal_connect_2026_06_17_pdf,test,T819 Dita Eyewear Importer Obligations -Trinzo Minutes internal Connect_2026.06.17.pdf,human_approved,,,,Jacqui to followup with Orla to co-ordinate a site visit for Mark and Jacqui,,"[PREVIOUS]

[CURRENT]
Jacqui to followup with Orla to co-ordinate a site visit for Mark and Jacqui
[NEXT]
",,,,,,,
